Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;09.10.2016;11:00;230268;Nürnberg, Herriedenerhalle;20035011;BY MB;Bayernliga;TV Eibach 03;HC Erlangen;="20:22";="10:9";Frosch Johannes;HSG Mainfranken;Frosch Maximilian;HSV Bergtheim;;;;
Sun.;09.10.2016;11:00;280080;Ebersberg, Dr. Wintrich-Halle;20036011;LL MB;Landesliga Staffel Nord;TSV EBE Forst United;HaSpo Bayreuth;="23:29";="0:0";Berger Michael;TSV Allach 09 ;Krämer Korbinian;TSV Allach 09 ;;;;
Sun.;09.10.2016;11:00;240082;Erlangen, Karl-Heinz-Hiersemann Halle;20041012;LL MC;Landesliga Staffel Nord;HC Erlangen II;TSV Rödelsee;="28:21";="12:9";Lippmann Andreas;HSG Siemens Erlangen/ FC Niederlindach;;;;;;
Sun.;09.10.2016;11:00;250125;Günzburg, Sporthalle ;20041214;LL MC;Landesliga Staffel Süd;VfL Günzburg;SV-DJK Taufkirchen;="25:36";="13:19";Salesch Markus;TSV Schwabmünchen;;;;;;
Sun.;09.10.2016;11:00;270140;Herrsching, Sporthalle an der Nikolausstrasse ;20041212;LL MC;Landesliga Staffel Süd;TSV Herrsching;TuS Fürstenfeldbruck;="25:20";="14:9";Langnickel Manuel;TSV Peißenberg;Rinke Mark;TSV Peißenberg;;;;
Sun.;09.10.2016;11:00;270124;Germering, Unterpfaffenhofen Realschule ;20041213;LL MC;Landesliga Staffel Süd;SC U`hfn/Germering;TSV Niederraunau;="39:25";="22:15";Emmrich Oliver;TSV Gilching;;;;;;
Sun.;09.10.2016;11:00;230081;Emskirchen, Sport- und. Spielzentrum;20038307;ÜBL MB;ÜBL Staffel M;SV Puschendorf;HC Hersbruck e.V;="10:13";="4:9";Holzammer Sebastian;SpVgg Mögeldorf 2000;;;;;;
Sun.;09.10.2016;11:00;230267;Nürnberg, Geschwister-Scholl-Realschule;20063508;ÜBL WC;ÜBL Staffel M ;Tuspo Nürnberg;TV Eibach 03 II;="17:22";="6:12";Thorak Florian;TV Roßtal;;;;;;
Sun.;09.10.2016;11:00;220001;Ahorn, Schulsporthalle;20043105;ÜBL MC;ÜBL Staffel N 1;HG Hut/Ahorn;TV Königsberg;="29:12";="13:6";Kessel Luca Philip;HSC 2000 Coburg;;;;;;
Sun.;09.10.2016;11:00;270100;Fürstenfeldbruck, Wittelsbacher-Halle;20063607;ÜBL WC;ÜBL Staffel SW 1;TuS Fürstenfeldbruck;TSV Allach 09 II;="19:15";="9:10";Wolf Gerwig;TuS Fürstenfeldbruck;;;;;;
Sun.;09.10.2016;11:00;270184;Kempten, Sporthalle an der Westendstrasse;20063708;ÜBL WC;ÜBL Staffel SW 2;SG Kempten-Kottern;TV Immenstadt;="31:9";="14:8";Müller Jochen;SG Kempten-Kottern;;;;;;
Sun.;09.10.2016;11:00;230341;Roßtal, Mittelschule;20057009;ÜBOL WB;ÜBOL Staffel NW;TV Roßtal;TSV Lohr;="19:19";="10:11";Ittner Christian;SV 1928 Rednitzhembach;;;;;;
Sun.;09.10.2016;11:00;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20062412;ÜBOL WC;ÜBOL Staffel S;TSV Simbach;TuS Traunreut;="18:6";="12:2";Lode Karl-Heinz;VfL Waldkraiburg;;;;;;
Sun.;09.10.2016;11:00;250000;Aichach, Sporthalle Gymnasium;20042311;ÜBOL MC;ÜBOL Staffel SW;TSV Aichach;Eichenauer SV;="19:21";="0:0";Schnitzlein Rene;TSV Friedberg;;;;;;
Sun.;09.10.2016;11:00;270080;Eichenau, Sporthalle an der Budrio-Allee;20052511;ÜBOL WA;ÜBOL Staffel SW;Eichenauer SV;SV München Laim;="20:21";="10:9";Sperling Jutta;TSV Alling;;;;;;
Sun.;09.10.2016;11:15;270306;Ottobeuren, Schulzentrum ;20037210;ÜBOL MB;ÜBOL Staffel W;TSV Ottobeuren;SG Kaufbeuren/Neugablonz;="28:40";="11:22";Wien Klaus-Peter;VfL Buchloe;;;;;;
Sun.;09.10.2016;11:15;270460;Waltenhofen, Mehrzweckhalle ;20042212;ÜBOL MC;ÜBOL Staffel W;TV Waltenhofen;TSV Sonthofen;="32:27";="0:0";Fischer Maximilian;HSG Dietmannsried/ Altusried;;;;;;
Sun.;09.10.2016;11:30;210466;Waldbüttelbrunn Ballsporthalle;20056009;LL WB;Landesliga Staffel Nord;DJK Waldbüttelbr;MTV Stadeln ;="17:21";="11:12";Geis Jochen;HSC Bad Neustadt;;;;;;
Sun.;09.10.2016;11:30;270129;Gräfelfing, Kurt-Huber-Gymnasium;20036213;LL MB;Landesliga Staffel Süd;HSG Würm-Mitte;TSV Allach 09;="18:24";="0:0";Engert Simon;HSG Gröbenzell-Olching;Hebendanz Benjamin;FC Bayern München e.V.;;;;
Sun.;09.10.2016;11:30;230480;Zirndorf, Biberthalle;20063509;ÜBL WC;ÜBL Staffel M ;JSG Fürther Land II;Schwabach/Roth/Abenberg;="30:6";="15:1";Moser Sophia;TV Heilsbronn;;;;;;
Sun.;09.10.2016;11:30;210442;Volkach Mainschleifenhalle;20063108;ÜBL WC;ÜBL Staffel NW  2;HSG Volkach;TV Großlangheim;="30:7";="17:4";Brunner Gerlitta;HSG Mainfranken;;;;;;
Sun.;09.10.2016;11:30;280244;München, Schulsporthalle Riegerhofstr.;20044010;ÜBL MC;ÜBL Staffel S 1;SV München Laim;Kirchheimer SC;="21:18";="12:9";Aziadouvo Lolita;SG Süd/Blumenau;;;;;;
Sun.;09.10.2016;11:30;280249;München, Sporthalle TSV Milbertshofen;20043708;ÜBL MC;ÜBL Staffel SO 2 ;TSV Milbertshofen;TSV Gaimersheim;="19:46";="12:24";Bollwein Patrick;HSG München West;;;;;;
Sun.;09.10.2016;11:30;280254;München, Sporthalle PSV München;20058606;ÜBL WB;ÜBL Staffel SW 2 ;PSV München II;SC Weßling;="2:20";="0:9";Deutlmoser Wolfgang;TSV Haar;;;;;;
Sun.;09.10.2016;11:30;280420;Unterhaching, Hachinga-Halle;20062413;ÜBOL WC;ÜBOL Staffel S;TSV Unterhaching;TSV Brannenburg;="35:18";="15:8";Schwarz Cornelius;TuS Prien;;;;;;
Sun.;09.10.2016;11:40;240201;Lauf, Halle im Sportpark Haberloh;24015008;BZK AH;ÜBK Herren AH;HSG Lauf/Heroldsberg;12 Bamberg/Hallstadt;="8:4";="5:1";Siebenhaar Hermann;TV 1881 Altdorf;;;;;;
Sun.;09.10.2016;11:45;280224;München, Sporthalle Eversbuschstr.;20041215;LL MC;Landesliga Staffel Süd;TSV Allach 09 II;TV Memmingen;="24:31";="9:15";Sikman Goran;FC Bayern München e.V.;;;;;;
Sun.;09.10.2016;11:45;240366;Spardorf, Sporthalle im Schulzentrum;20033208;ÜBL MA;ÜBL Staffel M;JSG Elters-Reuth;SV Rednitzhembach;="17:33";="5:17";Kokai Istvan;HSG Siemens Erlangen/ FC Niederlindach;;;;;;
Sun.;09.10.2016;11:45;240083;Erlangen, Sporthalle am Europakanal;20043407;ÜBL MC;ÜBL Staffel M 2 ;HC Erlangen III;SV Puschendorf;="21:23";="12:10";Ernst Johannes;SG DJK Erlangen/Baiersdorf;;;;;;
Sun.;09.10.2016;11:45;220003;Altenkunstadt, Kordigasthalle;20063207;ÜBL WC;ÜBL Staffel N 1;SG Kunstadt-Weidhausen;TV Helmbrechts;="11:29";="6:12";Speer Martin;TSV Weitramsdorf;;;;;;
Sun.;09.10.2016;11:45;280145;Hausham, Schulsporthalle;20058705;ÜBL WB;ÜBL Staffel S;TSV Schliersee;TuS Raubling;="15:17";="9:10";Brandstätter Hans;TSV Schliersee;;;;;;
Sun.;09.10.2016;11:45;280236;München, Schulsporthalle Marsplatz 8;20042312;ÜBOL MC;ÜBOL Staffel SW;TSV Forstenried;MTV Pfaffenhofen;="21:21";="0:0";Schiller Richard;HSG München West;;;;;;
Sun.;09.10.2016;11:50;280365;Salzburg, Sporthalle Alpenstraße;20033708;ÜBL MA;ÜBL Staffel S 1;SG SHV/UHC Salzburg;TSV Haar;="30:26";="14:14";Gastschiedsrichter Österreich I;Dummy 1;;;;;;
Sun.;09.10.2016;12:00;280130;Grafing, Schulsportzentrum ;20036214;LL MB;Landesliga Staffel Süd;TSV Grafing;TSV Niederraunau;="23:28";="9:14";Angerer Moritz;Sportbund Chiemgau Traunstein;Brunner Martin;Sportbund Chiemgau Traunstein;;;;
Sun.;09.10.2016;12:00;230362;Stein, Gymnasiumhalle;20043310;ÜBL MC;ÜBL Staffel M 1 ;TSV Stein;JSG Kernfranken;="20:32";="10:14";Heitz Hugo;TSV Wendelstein;;;;;;
Sun.;09.10.2016;12:00;240105;Forchheim, Herder Halle;20058107;ÜBL WB;ÜBL Staffel N;SV Buckenhofen;TV Ebern;="3:14";="1:7";Endrizzi Stefan;HC Forchheim 2011 e.V.;;;;;;
Sun.;09.10.2016;12:00;220142;Hof, Jahnhalle;20063208;ÜBL WC;ÜBL Staffel N 1;TSV Hof 1861;TV 1886 Ebersd.;="20:16";="9:7";Uzun Cem;TV Helmbrechts;;;;;;
Sun.;09.10.2016;12:00;250064;Donauwörth, Neudegger-Halle ;20043806;ÜBL MC;ÜBL Staffel SW 1 ;VSC Donauwörth;TV Lauingen;="16:16";="10:5";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sun.;09.10.2016;12:00;250220;Meitingen, Sporthalle;20038607;ÜBL MB;ÜBL Staffel SW 1 ;TSV Meitingen;HSG Gröbenzell-Olching;="11:28";="6:15";Rülke Julia;FC Burlafingen;;;;;;
Sun.;09.10.2016;12:00;230142;Heroldsberg, Sporthalle;20057010;ÜBOL WB;ÜBOL Staffel NW;Tuspo Heroldsberg;HSG Pleichach;="20:16";="11:10";Smuda Jan;TSV Altenberg;;;;;;
Sun.;09.10.2016;12:00;270020;Bad Tölz, Sporthalle an der Jahnstrasse;20052512;ÜBOL WA;ÜBOL Staffel SW;TV Bad Tölz;PSV München;="14:24";="8:11";Hartmann Carsten;TSV Schongau;;;;;;
Sun.;09.10.2016;12:15;240300;Obertraubling, Sportzentrum;20063405;ÜBL WC;ÜBL Staffel NO;SV Obertraubling;HSG Berching/Pollanten;="14:14";="9:7";Lengsfeld Lukas;ESV 1927 Regensburg;;;;;;
Sun.;09.10.2016;12:15;210342;Rimpar DJK-Halle;20058009;ÜBL WB;ÜBL Staffel NW ;SG DJK Rimpar;MHV Schweinf.09;="9:11";="5:6";Dod Simon;SG DJK Rimpar;;;;;;
Sun.;09.10.2016;12:15;270224;Mindelheim, Maristenkolleg;20063709;ÜBL WC;ÜBL Staffel SW 2;TSV Mindelheim;TSV Schongau;="11:12";="3:2";Sailer Thomas;TSV Mindelheim;;;;;;
Sun.;09.10.2016;12:15;260205;Landshut, Halle Sportzentrum West;20042111;ÜBOL MC;ÜBOL Staffel NO;TG Landshut;HC Hersbruck e.V;="35:19";="14:9";Klötz Sarah;ETSV 09 Landshut;;;;;;
Sun.;09.10.2016;12:15;240264;Neutraubling, Sporthalle Mittelschule;20037309;ÜBOL MB;ÜBOL Staffel SO;TSV Neutraubling;HSG Isar-Mitte;="32:20";="13:10";Zaglauer Simone;SG DJK SB/SC Regensburg;;;;;;
Sun.;09.10.2016;12:20;270997;Realschule Gauting;20063805;ÜBL WC;ÜBL Staffel SO 1 ;HC Gauting II;TSV Wartenberg;="8:15";="5:8";Kubitzki Werner;HC Gauting;;;;;;
Sun.;09.10.2016;12:30;220041;Coburg, BGS Halle;20035012;BY MB;Bayernliga;HSC 2000 Coburg;TSV Friedberg;="24:5";="18:2";Kleinhenz Sabrina;SG SV Garitz/DJK Nüdlingen;Wenzke Lisa;SG SV Garitz/DJK Nüdlingen;;;;
Sun.;09.10.2016;12:30;240101;Feucht, Zeidler-Sporthalle;20041013;LL MC;Landesliga Staffel Nord;TSV 04 Feucht;TV 77 Lauf;="32:24";="16:10";Kittler Michael;HG Eckental;;;;;;
Sun.;09.10.2016;12:30;260100;Freising, Luitpoldhalle;20031012;LL MA;Landesliga Staffel Nord;HSG Isar-Mitte;SG DJK Rimpar;="24:21";="10:8";Epple Martin;MTV 1881 Ingolstadt;Hägler Johannes;SSV Schrobenhausen;;;;
Sun.;09.10.2016;12:30;240140;Hemau, Tangrintel-Halle;20036012;LL MB;Landesliga Staffel Nord;HG Hemau/Beratzhausen;TVG Jun.Akad.e.V II;="36:35";="0:0";Blumenstock Thomas;TSV Winkelhaid;Schlindwein Klemens;TV 1881 Altdorf;;;;
Sun.;09.10.2016;12:30;240201;Lauf, Halle im Sportpark Haberloh;24015009;BZK AH;ÜBK Herren AH;HG Zirndorf;TS Herzogenaurach;="11:15";="7:7";Siebenhaar Hermann;TV 1881 Altdorf;;;;;;
Sun.;09.10.2016;12:30;220342;Rödental, Franz-Goebel-Halle;20043107;ÜBL MC;ÜBL Staffel N 1;HSG Rödental/Neustadt;TS Lichtenfels;="21:30";="9:14";Krügl Niklas;TV Michelau;;;;;;
Sun.;09.10.2016;12:30;220001;Ahorn, Schulsporthalle;20063209;ÜBL WC;ÜBL Staffel N 1;HG Hut/Ahorn;TV Gefrees;="21:19";="9:9";Mielenhausen Felix;HSC 2000 Coburg;Holland Till;HSC 2000 Coburg;;;;
Sun.;09.10.2016;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20063609;ÜBL WC;ÜBL Staffel SW 1;Schwabmünchen;Eichenauer SV;="22:11";="12:5";Smotzek Claudia;TSV Haunstetten;;;;;;
Sun.;09.10.2016;12:30;220320;Pegnitz, Christian-Sammet-Halle;20057110;ÜBOL WB;ÜBOL Staffel N;SG Auerbach/Pegnitz;HG Naila;="8:20";="1:8";Gruber Christopher;HSG Fichtelgebirge;;;;;;
Sun.;09.10.2016;12:30;280253;München, Sporthalle MTV79 Werdenfelsstr.;20037509;ÜBOL MB;ÜBOL Staffel S;MTV 79 München;TSV Milbertshofen;="28:18";="15:10";Asam Alfred;FC Bayern München e.V.;;;;;;
Sun.;09.10.2016;12:30;250101;Friedberg, Sporthalle des TSV Friedberg;20032212;ÜBOL MA;ÜBOL Staffel W;TSV Friedberg;JSG Burlafingen/Neu-Ulm;="37:21";="17:11";Kamlah Stephanie;TSG Augsburg;Kubasta Kristina;TSG Augsburg;;;;
Sun.;09.10.2016;12:30;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;20062209;ÜBOL WC;ÜBOL Staffel W;FC Burlafingen;TSV Gersthofen;="14:18";="8:10";Godehart Katja;SC Vöhringen;;;;;;
Sun.;09.10.2016;12:30;270184;Kempten, Sporthalle an der Westendstrasse;20042213;ÜBOL MC;ÜBOL Staffel W;SG Kempten-Kottern;SC Vöhringen;="32:18";="0:0";Enge Günther;SG Kaufbeuren/Neugablonz;;;;;;
Sun.;09.10.2016;12:45;270124;Germering, Unterpfaffenhofen Realschule ;20055006;BY WB;Bayernliga;HSG Würm-Mitte;SV Puschendorf;="24:21";="13:11";Dautovic Elmir;PSV München;Mc Kie Thomas;TSV Unterhaching;;;;
Sun.;09.10.2016;12:45;230267;Nürnberg, Geschwister-Scholl-Realschule;20041014;LL MC;Landesliga Staffel Nord;JHG Adler Nürnberg;HaSpo Bayreuth;="46:33";="26:15";Hawly Moritz;MTV Stadeln e. V.;;;;;;
Sun.;09.10.2016;12:45;270140;Herrsching, Sporthalle an der Nikolausstrasse ;20036216;LL MB;Landesliga Staffel Süd;TSV Herrsching;TSV Aichach;="25:18";="10:11";Langnickel Manuel;TSV Peißenberg;Rinke Mark;TSV Peißenberg;;;;
Sun.;09.10.2016;12:45;270100;Fürstenfeldbruck, Wittelsbacher-Halle;20036215;LL MB;Landesliga Staffel Süd;TuS Fürstenfeldbruck;TSV Simbach;="33:29";="0:0";Haas Yannik;HSG Dietmannsried/ Altusried;Wilken Sebastian;HSG Dietmannsried/ Altusried;;;;
Sun.;09.10.2016;12:45;230081;Emskirchen, Sport- und. Spielzentrum;20058306;ÜBL WB;ÜBL Staffel M ;SV Puschendorf III;TSV Schnelldorf;="26:12";="15:7";Langer Kevin;TuS Feuchtwangen;;;;;;
Sun.;09.10.2016;12:45;270306;Ottobeuren, Schulzentrum ;20063710;ÜBL WC;ÜBL Staffel SW 2;TSV Ottobeuren;TSV Murnau;="13:26";="8:12";Isselbächer Alina;TSV Ottobeuren;Koren Lara;TSV Ottobeuren;;;;
Sun.;09.10.2016;12:45;270460;Waltenhofen, Mehrzweckhalle ;20038708;ÜBL MB;ÜBL Staffel SW 2 ;TV Waltenhofen;TSV Schongau;="26:23";="9:10";Baldauf Hermann;TV Waltenhofen;Vetter Maximilian;TV Waltenhofen;;;;
Sun.;09.10.2016;12:45;250000;Aichach, Sporthalle Gymnasium;20062210;ÜBOL WC;ÜBOL Staffel W;TSV Aichach;TSV Niederraunau;="16:22";="10:9";Schnitzlein Rene;TSV Friedberg;;;;;;
Sun.;09.10.2016;13:00;250008;Haunstetten, Sporthalle  TSV;20030016;BY MA;Bayernliga;TSV Haunstetten;HSG Isar-Loisach;="36:19";="0:0";Förster Joachim;TSV Meitingen;Kamlah Thomas;TSV Meitingen;;;;
Sun.;09.10.2016;13:00;280080;Ebersberg, Dr. Wintrich-Halle;20055007;BY WB;Bayernliga;TSV EBE Forst United;ESV 27 Regensbg.;="17:21";="8:14";Spegele Markus;SC Unterpfaffenhofen/Germering;Weineck Daniel;SC Unterpfaffenhofen/Germering;;;;
Sun.;09.10.2016;13:00;250125;Günzburg, Sporthalle ;20055008;BY WB;Bayernliga;VfL Günzburg;Mintraching/Neutraubling;="30:17";="0:0";Schaub Stefan;SG Biessenhofen-Marktoberdorf;Seidel Philipp;SG Kempten-Kottern;;;;
Sun.;09.10.2016;13:00;240082;Erlangen, Karl-Heinz-Hiersemann Halle;20050009;BY WA;Bayernliga;HC Erlangen;SG Auerbach/Pegnitz;="31:27";="16:13";Bayerlein Uli;ASV 1863 Cham;Ludwig Simon;HV Oberviechtach;;;;
Sun.;09.10.2016;13:00;230108;Fürth, Sporthalle Stadeln;20031013;LL MA;Landesliga Staffel Nord;MTV Stadeln ;TSV Altenfurt;="37:22";="19:10";Buheitel Markus;SpVgg Mögeldorf 2000;Hörder Markus;SpVgg Mögeldorf 2000;;;;
Sun.;09.10.2016;13:00;230268;Nürnberg, Herriedenerhalle;20036013;LL MB;Landesliga Staffel Nord;Post SV Nbg;MTV Stadeln ;="29:21";="8:13";Miethsam Benedikt;TV Heilsbronn;Moser Thomas;TV Heilsbronn;;;;
Sun.;09.10.2016;13:00;230341;Roßtal, Mittelschule;20036014;LL MB;Landesliga Staffel Nord;TV Roßtal;SV Anzing;="30:26";="0:0";Geck Mathias;SG SC 04 Schwabach/TSG 08 Roth;Zintl Christopher;SG SC 04 Schwabach/TSG 08 Roth;;;;
Sun.;09.10.2016;13:00;220140; Helmbrechts Sporthalle Helmbrechts;20043207;ÜBL MC;ÜBL Staffel N 2;TV Gefrees;TV Helmbrechts;="8:37";="5:18";Gilly Marco;TSV Hof 1861 e.V.;;;;;;
Sun.;09.10.2016;13:00;230001;Ansbach, Beckenweiherhalle;20033003;ÜBL MA;ÜBL Staffel NW ;HG Ansbach;TV Marktsteft;="25:26";="15:13";Noll Klaus;TSV Lichtenau;;;;;;
Sun.;09.10.2016;13:00;260200;Landau, Dreifachsporthalle;20063806;ÜBL WC;ÜBL Staffel SO 1 ;TV Landau;TSV Schleißheim II;="2:28";="0:12";Feistl Susanna;TG Landshut;Frank Anna-Lena;TG Landshut;;;;
Sun.;09.10.2016;13:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;20043807;ÜBL MC;ÜBL Staffel SW 1 ;Augsburg 1871;TV Gundelfingen;="19:19";="7:10";Kubasta Wilhelm;TSG Augsburg;;;;;;
Sun.;09.10.2016;13:00;280244;München, Schulsporthalle Riegerhofstr.;20058607;ÜBL WB;ÜBL Staffel SW 2 ;SV München Laim;TSV Forstenried;="14:19";="7:9";Bräuner Robin;TSV München-Ost;;;;;;
Sun.;09.10.2016;13:00;210022;Bad Neustadt Bgm.-Goebels-Halle;20032009;ÜBOL MA;ÜBOL Staffel NW;HSC Bad Neustadt;TV Gerolzhofen;="17:28";="6:15";Gutbrod Daniel;DJK Waldbüttelbrunn;Hansen Jonathan;DJK Waldbüttelbrunn;;;;
Sun.;09.10.2016;13:00;210361;Schweinfurt Schulzentrum West;20032008;ÜBOL MA;ÜBOL Staffel NW;MHV Schweinf.09;TS Herzogenaurach;="34:23";="20:12";Kraus Erich;SG DJK Rimpar;Oehrlein Johannes;SG DJK Rimpar;;;;
Sun.;09.10.2016;13:00;280420;Unterhaching, Hachinga-Halle;20057511;ÜBOL WB;ÜBOL Staffel S;TSV Unterhaching;TSV Brannenburg;="28:14";="14:3";Schwarz Cornelius;TuS Prien;;;;;;
Sun.;09.10.2016;13:00;250462;Wittislingen, Schulsporthalle ;20032213;ÜBOL MA;ÜBOL Staffel W;TSV Wittislingen;BHC Königsbr.09;="50:26";="25:14";Rülke Bernd;FC Burlafingen;;;;;;
Sun.;09.10.2016;13:15;210141;Höchberg Mainlandhalle;20033004;ÜBL MA;ÜBL Staffel NW ;TG 1862 Höchberg;DJK Waldbüttelbr II;="15:28";="6:15";Stauder Christian;SG Randersacker;;;;;;
Sun.;09.10.2016;13:15;280249;München, Sporthalle TSV Milbertshofen;20063807;ÜBL WC;ÜBL Staffel SO 1 ;TSV Milbertshofen;SpVgg Altenerding III;="5:32";="2:15";;spielfrei;;;;;;
Sun.;09.10.2016;13:15;210223;Marktsteft Mehrzweckhalle;20062007;ÜBOL WC;ÜBOL Staffel NW;TV Marktsteft;MTV Stadeln ;="17:14";="7:5";Schmitt Malena;TV Ochsenfurt;;;;;;
Sun.;09.10.2016;13:20;240201;Lauf, Halle im Sportpark Haberloh;24015010;BZK AH;ÜBK Herren AH;HG Zirndorf;TSV Frauenaurach;="14:11";="8:5";;;;;;;;
Sun.;09.10.2016;13:30;280224;München, Sporthalle Eversbuschstr.;20040015;BY MC;Bayernliga;TSV Allach 09;TSV Rothenburg;="23:31";="0:0";Bohm Karsten;SV München Laim;Hauft Holger;SG Süd/Blumenau;;;;
Sun.;09.10.2016;13:30;260300;Oberschleißheim, Sporthalle an der Jahnstr. ;20040016;BY MC;Bayernliga;TSV Schleißheim;TV Eibach 03;="38:22";="0:0";Tischler Stefan;DJK Rohrbach;Zartner Michael;TSV Karlsfeld;;;;
Sun.;09.10.2016;13:30;280130;Grafing, Schulsportzentrum ;20031216;LL MA;Landesliga Staffel Süd;TSV Grafing;TSV Ottobeuren;="42:23";="21:14";Angerer Moritz;Sportbund Chiemgau Traunstein;Brunner Martin;Sportbund Chiemgau Traunstein;;;;
Sun.;09.10.2016;13:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20051005;LL WA;Landesliga Staffel West;TSF Ludwigsfeld;TV Gundelfingen;="22:23";="6:11";Marko Mario;SC Ichenhausen;Marko Sebastian;SC Ichenhausen;;;;
Sun.;09.10.2016;13:30;250064;Donauwörth, Neudegger-Halle ;20058506;ÜBL WB;ÜBL Staffel SW 1;VSC Donauwörth;TSV Neu-Ulm;="20:13";="9:6";Schiele Stefan;TSV Bäumenheim;;;;;;
Sun.;09.10.2016;13:30;270060;Dietmannsried, Dreifachsporthalle;20058608;ÜBL WB;ÜBL Staffel SW 2 ;Dietmannsried/Altusried II;TV Immenstadt;="22:6";="9:1";Murlowski Tina;HSG Dietmannsried/ Altusried;;;;;;
Sun.;09.10.2016;13:30;220003;Altenkunstadt, Kordigasthalle;20037113;ÜBOL MB;ÜBOL Staffel NO;SG Kunstadt-Weidhausen;HC Forchheim;="22:25";="7:12";Speer Martin;TSV Weitramsdorf;;;;;;
Sun.;09.10.2016;13:30;210181;Kitzingen TGK Ballspielhalle;20032010;ÜBOL MA;ÜBOL Staffel NW;TV Großlangheim;TV Hallstadt;="24:27";="11:12";Englert Lukas;TG Höchberg von 1862 Handball;Englert Nils;TG Höchberg von 1862 Handball;;;;
Sun.;09.10.2016;13:30;270020;Bad Tölz, Sporthalle an der Jahnstrasse;20042412;ÜBOL MC;ÜBOL Staffel S;TV Bad Tölz;SG Süd/Blumenau;="16:22";="0:0";Hartmann Carsten;TSV Schongau;;;;;;
Sun.;09.10.2016;13:35;270997;Realschule Gauting;20043907;ÜBL MC;ÜBL Staffel SW 2 ;HC Gauting;TV Immenstadt;="17:7";="11:4";Kubitzki Werner;HC Gauting;;;;;;
Sun.;09.10.2016;13:40;280365;Salzburg, Sporthalle Alpenstraße;20042413;ÜBOL MC;ÜBOL Staffel S;SG SHV/UHC Salzburg;TSV München-Ost;="29:13";="14:5";Gastschiedsrichter Österreich I;Dummy 1;;;;;;
Sun.;09.10.2016;13:45;280030;Brannenburg, Mehrzweckhalle;20044110;ÜBL MC;ÜBL Staffel S 2;TSV Brannenburg;VfL Waldkraiburg;="20:22";="13:12";Kumpfmüller Ludwig;TSV Schliersee;;;;;;
Sun.;09.10.2016;13:45;260362;Schwabhausen, Heinrich-Loder-Halle;20043709;ÜBL MC;ÜBL Staffel SO 2 ;HSG Schwab/kirchen;TSV 1862 Neuburg;="29:3";="11:1";Arendt Marc;SpVgg Altenerding;Klotz Robert;SpVgg Altenerding;;;;
Sun.;09.10.2016;13:45;280237;München, Berufsbildungszentrum Orleanstr.;20057512;ÜBOL WB;ÜBOL Staffel S;TSV München-Ost;HSG Isar-Mitte;="13:24";="13:7";Külzer Daniel;FC Bayern München e.V.;;;;;;
Sun.;09.10.2016;13:45;250124;Gundelfingen,Kreissporthalle ;20062211;ÜBOL WC;ÜBOL Staffel W;TV Gundelfingen;TSF Ludwigsfeld;="27:12";="14:7";Hahn Christoph;BHC Königsbrunn 09;;;;;;
Sun.;09.10.2016;14:00;280160;Ismaning, Schulsporthalle;20056209;LL WB;Landesliga Staffel Süd;TSV Ismaning;TSV Haunstetten;="24:24";="14:12";Poznic Dusko;FC Bayern München e.V.;;;;;;
Sun.;09.10.2016;14:00;220342;Rödental, Franz-Goebel-Halle;20038211;ÜBL MB;ÜBL Staffel N ;HSG Rödental/Neustadt;TV Ebern;="13:14";="7:6";Böhmer Pascal;TV Michelau;Lehmann Joshua Filipe;TV Michelau;;;;
Sun.;09.10.2016;14:00;210260;Nüdlingen Schlossberghalle;20043012;ÜBL MC;ÜBL Staffel NW ;DJK Nüdlingen;FC Bad Brückenau;="22:14";="9:7";Thein Jürgen;TV Königsberg;;;;;;
Sun.;09.10.2016;14:00;260022;Burghausen, Halle am Sportpark;20044111;ÜBL MC;ÜBL Staffel S 2;SVW  Burghausen;TSV Übersee;="18:18";="9:8";König Dominik;TSV Taufkirchen/Vils;;;;;;
Sun.;09.10.2016;14:00;270364;Sonthofen, Allgäusporthalle ;20033603;ÜBL MA;ÜBL Staffel SW 2;TSV Sonthofen;TSV Forstenried;="29:37";="17:19";Gladyschew Stefan;TSV Sonthofen;;;;;;
Sun.;09.10.2016;14:00;240263;Neunburg v. W., Hauptschulturnhalle;20037114;ÜBOL MB;ÜBOL Staffel NO;FC Neunburg v.W.;HC 03 Bamberg;="36:35";="19:18";Torunsky Robert;HG SGS/TV Amberg;;;;;;
Sun.;09.10.2016;14:00;260162;Ingolstadt, Bezirkssportanlage Mitte;20057212;ÜBOL WB;ÜBOL Staffel NO;MTV  Ingolstadt;HC Sulzb.Rosenb.;="15:17";="7:9";Edelsbrunner Bianca;HG ESV/TV Ingolstadt;;;;;;
